id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
49216,0,4,2,2,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0.3,0.8347903929,7,1,-1,0,-1,4,1,1,2,1,12,3,0.4,0.8380763097,0.3708099244,3.3166247904,0.1,0.1,0.0,1,2,8,1,10,1,2,3,1,4,11,0,1,0,0,0,0
49220,0,5,1,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.2,1.9783199943,11,0,1,1,1,2,-1,1,2,1,104,2,0.4472135955,1.7843442206,-1.0,3.6055512755,0.4,0.3,0.3,2,2,6,2,9,2,9,7,1,1,9,0,1,1,0,0,0
49224,0,7,1,8,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.8,1.3,1.2592160259,10,0,-1,0,0,10,1,1,0,1,83,2,0.4242640687,1.0531044229000002,0.4009987531000001,3.3166247904,0.4,0.2,0.7,3,4,7,6,11,2,11,6,0,2,3,0,1,1,1,1,0
49227,0,1,1,5,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.8,0.4,0.6791538854000001,11,1,-1,0,-1,14,1,1,2,1,60,1,0.316227766,0.656971514,0.34727510710000004,3.4641016151,0.5,0.1,0.0,2,3,6,5,8,3,9,8,3,2,17,0,0,0,1,1,0
49228,0,1,4,5,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.5,0.0,1.5325632124000002,11,1,1,0,1,11,1,1,2,1,7,3,0.3741657387,0.7933289782999999,0.3542597917,3.1622776602,0.4,0.3,0.1,3,1,6,1,10,3,7,4,2,2,7,1,1,0,1,0,0
49230,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0.8,0.9,0.9377499667,11,1,-1,8,-1,14,1,1,2,1,104,2,0.4795831523,0.9731944503,0.4934571917,3.1622776602,0.0,0.5,0.4,4,3,5,4,10,2,6,6,0,4,6,0,0,1,0,0,0
49235,0,2,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0.0,1.1241663578,7,1,-1,0,-1,1,1,1,0,1,64,3,0.316227766,0.5936649025999999,0.3619392214,2.6457513111,0.2,0.1,0.9,3,1,8,3,7,0,7,10,0,2,7,0,1,1,0,1,1
49236,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,0.0,1.1489125293,10,1,-1,0,1,10,1,1,0,1,83,2,0.4242640687,1.2637753357,0.3964845520000001,3.6055512755,0.4,0.2,0.5,1,3,8,1,7,1,12,9,4,3,5,0,0,1,1,0,0
49241,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0.6,0.3,0.945714016,8,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.8552946426000001,0.3849675311,3.6055512755,0.0,0.6,0.4,3,4,9,2,10,2,7,10,0,1,8,1,0,1,1,0,0
49242,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0.6,0.4,0.8455767262999999,11,1,-1,0,-1,6,1,1,0,1,77,2,0.3741657387,0.7934390049,0.3874274126,3.4641016151,0.3,0.3,0.7,3,1,8,3,8,1,7,8,2,1,8,0,1,1,1,1,0
49245,0,0,1,9,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.5,0.4,-1.0,11,1,0,0,1,0,1,0,2,1,54,3,0.4,1.06890981,0.32,3.7416573868,0.9,0.8,0.3,2,2,7,3,10,1,9,6,3,2,4,0,0,1,0,0,0
49247,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.5,0.9280355597,6,1,-1,0,0,4,1,1,0,1,48,1,0.316227766,0.6073584588000001,0.3943348831,3.0,0.2,0.1,0.8,1,2,6,4,7,1,7,6,4,2,17,0,0,1,0,1,0
49251,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.7,0.9627434757,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.7485744027,0.3583294573,3.6055512755,0.8,0.2,0.0,3,2,7,1,11,3,11,7,1,2,4,0,1,1,1,0,0
49253,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.4,0.6,7,1,1,0,0,0,1,0,1,1,87,3,0.316227766,0.8086822256999999,0.2944486373,3.7416573868,0.9,0.3,0.4,3,3,4,3,11,1,15,4,1,4,14,0,1,1,0,0,0
49256,0,5,2,4,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,1.2,0.6025985397,11,1,1,0,1,1,1,1,2,1,25,3,0.3741657387,0.8054950739,-1.0,3.6055512755,0.5,0.5,0.5,3,2,9,1,9,4,8,6,1,3,7,1,0,0,0,1,1
49257,0,5,2,7,1,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,1.0,1.010878331,11,1,-1,0,-1,6,1,1,2,1,27,3,0.3741657387,0.726348845,0.3907684737,3.1622776602,0.7,0.5,0.8,4,4,8,2,8,3,7,6,0,3,7,0,1,1,0,1,0
49258,0,0,2,0,1,-1,0,0,1,0,0,0,0,0,0,10,1,0,0,0.4,0.0,0.5910795209,11,1,0,0,0,0,-1,1,2,1,87,3,0.316227766,0.6877769915,0.2944486373,3.3166247904,0.6,0.2,0.1,3,1,6,0,8,1,9,7,3,5,8,0,1,0,0,0,0
49260,0,1,3,4,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0.0,0.6637959024,6,1,-1,0,0,11,1,1,0,1,101,3,0.3741657387,0.8707292469,0.3850973903,3.6055512755,0.7,0.0,0.8,3,1,5,3,9,5,7,7,1,2,3,0,1,1,0,0,0
49263,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.5,0.2,0.5465802777000001,6,0,-1,0,1,11,1,1,0,1,44,3,0.4458699362,0.6885425979,0.4458699362,2.2360679775,0.1,0.1,0.7,3,2,7,3,10,3,6,5,3,3,4,0,1,1,0,1,0
49265,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0.1,0.452078533,6,1,-1,0,0,6,1,1,0,1,77,2,0.3741657387,0.7143597955,-1.0,3.0,0.7,0.1,0.3,1,3,7,2,10,3,8,6,1,0,6,0,0,0,0,0,0
49266,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.6,1.151357894,11,1,0,0,0,1,1,1,2,1,70,3,0.4242640687,0.7650960076000001,0.33911649920000003,3.0,0.7,0.0,0.6,1,2,9,2,7,3,7,7,1,1,9,0,0,1,0,1,0
49269,0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.1,-1.0,7,1,-1,0,-1,0,1,0,2,1,87,3,0.316227766,0.8106216368000001,0.3615245497,3.6055512755,0.8,0.5,0.1,3,2,8,4,11,0,7,4,2,4,4,0,1,1,0,0,0
49270,0,7,1,4,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.8,1.2464950862000002,6,0,-1,0,1,11,1,1,0,1,7,3,0.4242640687,0.7553117686,0.4129164564,3.0,0.5,0.7,0.2,2,2,7,5,9,3,9,4,3,2,8,1,0,1,0,0,0
49273,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0.4,0.0,0.6214901447,7,1,-1,0,-1,0,1,1,0,1,32,3,0.316227766,0.6472701735999999,0.3615245497,3.0,0.3,0.6,0.8,3,3,7,1,11,4,16,2,1,2,5,0,0,0,0,0,0
49278,0,0,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0.804673847,7,1,0,0,0,11,1,1,2,1,19,3,0.316227766,0.6488069152,0.3185906464,3.0,0.6,0.9,0.2,3,5,7,2,10,4,9,8,2,5,9,1,1,1,0,0,0
49283,0,2,1,5,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.5,0.6,-1.0,7,1,-1,2,-1,1,1,1,2,1,1,0,0.4242640687,0.8868297143000001,0.4189272013000001,3.1622776602,0.7,0.0,0.5,3,1,6,2,10,3,7,4,4,2,7,0,1,1,1,0,0
49288,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.9877373133,7,1,-1,0,-1,11,1,1,2,1,16,3,0.3741657387,0.7081141290999999,0.3887158345,3.3166247904,0.6,0.8,0.1,2,2,9,4,9,3,9,9,3,1,15,0,0,1,0,0,0
49290,0,5,1,4,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.5,1.0,1.3831576194,9,1,1,8,0,13,1,0,2,1,4,2,0.5656854249000001,1.4344492421,0.4410215414,3.6055512755,0.4,0.1,0.0,5,3,7,2,11,3,7,2,4,1,9,0,0,1,1,0,0
49292,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0.2,0.2,-1.0,7,1,0,0,0,0,1,1,2,1,32,1,0.316227766,0.4496555155,0.305777697,1.0,0.8,0.2,0.6,2,3,7,2,11,1,7,5,2,2,4,0,1,1,0,0,0
49293,0,5,1,3,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,0.9,1.1252777435,11,0,1,0,0,10,1,1,2,1,28,3,0.3741657387,1.0178444043,0.32984845,3.6055512755,0.6,0.4,0.2,5,2,8,1,8,2,12,5,2,3,7,0,1,1,0,1,0
49294,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.2,0.5584576976,7,0,-1,0,-1,11,1,1,2,1,44,3,0.4472135955,0.7368264539,0.4062019202,3.0,0.7,0.7,0.6,2,1,8,3,7,3,11,7,2,4,12,0,0,1,0,1,0
49295,0,0,1,6,0,6,1,0,0,0,0,0,0,0,0,5,0,1,0,0.7,0.0,0.5202163012,11,1,-1,0,-1,10,1,1,2,1,83,2,0.4084115571,0.7134336712999999,0.3974921383,2.4494897428,0.3,0.9,0.5,1,0,7,4,8,3,9,5,5,4,7,0,0,1,0,1,0
49300,0,3,2,1,1,4,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.1,1.1412712211,11,1,-1,1,-1,14,1,1,2,1,8,3,0.4,0.9511736986,-1.0,3.6055512755,0.7,0.3,0.9,2,4,7,5,8,1,12,3,2,3,9,0,1,1,0,1,0
49303,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.6,0.8,1.2437342964,11,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7350577645999999,0.3685105155,3.3166247904,0.2,0.3,0.6,2,0,8,2,9,2,12,5,1,3,8,0,1,1,0,0,0
49309,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.9,0.8,1.3745453794,11,1,-1,0,-1,6,1,1,0,1,77,2,0.3741657387,0.7436924851000001,0.3874274126,3.3166247904,0.5,0.8,0.2,2,1,9,1,9,3,6,7,1,7,5,1,0,1,0,1,1
49312,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.3,1.4131082761000002,7,1,0,0,1,10,1,1,2,1,28,3,0.3741657387,0.7378352299,0.3248076354,2.8284271247,0.5,0.2,0.5,2,2,9,5,10,2,5,7,3,1,5,0,1,1,0,1,0
49315,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,-1.0,11,1,0,0,0,11,1,0,2,1,17,2,0.3741657387,0.9676054623,0.32756678710000003,3.7416573868,0.4,0.2,0.8,2,3,8,0,9,3,12,5,2,2,8,0,1,0,1,1,0
49316,0,5,1,3,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.7,0.7,0.3791437722,11,1,1,0,0,1,1,1,2,1,25,3,0.3741657387,0.8463155440000001,-1.0,3.6055512755,0.9,0.4,0.5,3,2,8,3,9,2,2,4,2,0,11,0,1,0,1,1,0
49317,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.5,0.8828221792000001,11,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.7064929097,0.3744329045000001,3.1622776602,0.2,0.5,0.1,4,2,9,2,9,2,11,6,3,2,10,0,1,0,1,0,0
49320,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.7,1.1559628022,9,1,-1,0,-1,1,0,0,2,1,38,1,0.316227766,0.7341858931,0.3598610843,3.6055512755,0.3,0.3,0.6,3,3,7,1,8,2,7,5,1,3,9,1,0,0,0,0,0
49322,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.3,-1.0,7,1,1,0,0,0,1,0,2,1,87,1,0.316227766,0.7845354470999999,0.2944486373,3.7416573868,0.8,0.0,0.6,4,2,9,4,9,2,7,2,4,2,6,1,0,1,0,0,0
49325,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.9,0.2,0.5979130372,11,1,0,2,1,1,1,1,2,1,1,0,0.4242640687,0.9470593897,0.3468429039,3.4641016151,0.9,0.6,0.0,2,1,7,2,9,3,10,5,3,3,10,0,0,1,0,0,1
49327,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.3,0.2,-1.0,7,1,1,6,1,1,0,0,2,1,104,2,0.4795831523,1.2543148668,0.4195235393,3.7416573868,0.9,0.2,0.8,1,1,6,1,9,2,4,3,1,0,12,0,1,1,0,1,1
49328,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1.2,1.0671222985,7,1,-1,0,-1,3,1,1,2,1,15,3,0.4,0.9192388155,0.4009987531000001,3.4641016151,0.0,0.0,0.8,3,3,7,2,10,2,10,4,2,1,7,0,1,1,1,1,0
49329,0,3,1,8,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.8,1.3,-1.0,11,1,-1,0,-1,14,1,1,3,1,68,3,0.4,0.7420097792,0.4074309757,2.6457513111,0.1,0.7,0.1,4,4,7,4,11,3,10,5,3,2,8,1,1,1,0,0,0
49331,0,4,1,6,0,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0.1,0.1,-1.0,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.5713547768,0.3583294573,2.6457513111,0.5,0.6,0.9,3,1,9,4,11,4,12,2,1,2,5,0,0,0,0,0,0
49332,0,6,1,7,0,0,0,1,0,0,0,0,0,0,0,12,0,1,0,0.4,1.3,1.2262748468,8,1,-1,8,0,11,0,0,0,1,71,2,0.5291502621999999,1.5095289616,-1.0,3.6055512755,0.6,0.5,0.6,2,4,6,3,7,2,11,7,2,6,2,0,0,0,0,0,0
49334,0,4,2,2,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.8,0.3,0.8558621384,7,1,-1,0,-1,11,1,1,2,1,44,3,0.4472135955,0.7198915208,0.4062019202,2.6457513111,0.3,0.4,0.8,4,1,9,1,8,3,7,2,1,6,5,0,1,1,0,1,1
49336,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.7,0.5,0.6832825184,7,1,-1,0,-1,0,1,1,2,1,66,3,0.3998749805,0.6539296345000001,0.3817066937,2.0,0.9,0.1,0.9,1,1,10,2,11,2,9,5,2,4,3,0,0,0,0,1,0
49337,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0.9,0.4,0.9216154296,11,1,-1,0,-1,6,1,0,2,1,33,3,0.4,1.0379174954,-1.0,3.7416573868,0.9,0.3,0.7,3,3,6,3,11,3,7,4,2,2,4,1,1,1,0,0,0
49339,0,2,2,9,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.4,0.4,0.8937281466,11,1,0,0,0,0,1,1,2,1,22,3,0.316227766,0.7894840872,0.310322413,3.4641016151,0.3,0.8,0.0,2,0,9,4,9,3,13,9,0,4,8,0,0,0,1,0,1
49340,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0.3,0.1,-1.0,7,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.7361384336,0.3744329045000001,3.1622776602,0.4,0.9,0.0,3,2,8,1,8,3,6,4,4,0,2,0,1,1,0,0,0
49342,0,6,1,4,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.9,0.2,0.5129571132,7,1,0,0,0,11,1,1,2,1,67,2,0.3741657387,0.6848417806,0.3008321791,3.1622776602,0.4,0.8,0.7,4,1,7,6,5,1,9,5,1,3,7,0,1,1,0,0,0
49345,0,4,3,5,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0.6,0.6595452978999999,11,0,-1,1,-1,16,1,1,2,1,104,3,0.4,0.9949251394,0.3730951621,3.3166247904,0.0,0.5,0.5,4,3,5,2,10,3,6,6,2,1,9,1,1,1,1,0,0
49346,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1,0.2,-1.0,7,1,-1,0,-1,0,1,1,2,1,32,3,0.316227766,0.6357952007,0.3615245497,3.0,0.3,0.6,0.1,1,1,7,2,9,4,8,12,3,2,5,0,0,0,1,0,0
49350,0,1,2,1,1,4,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.6,0.668954408,10,1,-1,0,0,7,1,1,0,1,92,3,0.3741657387,0.6993651194,0.3926830783,3.0,0.2,0.4,0.8,3,0,10,6,12,4,13,7,5,2,12,0,1,0,1,1,0
49354,0,2,1,6,1,4,0,0,1,0,0,0,0,0,0,13,0,1,0,0.6,0.3,0.7361215931999999,7,1,1,0,1,0,1,1,2,1,37,2,0.316227766,0.7407278083,0.31144823,3.3166247904,0.4,0.2,0.8,1,1,6,0,9,2,12,7,0,1,5,0,1,0,0,0,0
49355,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.7084313658,6,1,-1,0,0,14,1,0,0,1,72,2,0.4,1.1545544023,0.4093897898,3.7416573868,0.6,0.1,0.6,3,2,8,2,11,1,5,10,0,7,10,0,1,0,0,0,0
49360,0,6,2,5,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,1.3,1.3536986371000002,11,0,1,9,0,10,1,1,2,1,104,3,0.4472135955,1.4160750669,0.3908964057,3.4641016151,0.4,0.9,0.1,0,1,8,2,10,3,5,3,4,2,6,0,1,0,1,0,0
49363,0,2,1,6,1,4,1,0,0,0,0,0,0,0,0,11,1,0,0,0.8,0.4,0.7462405778,11,1,-1,0,-1,1,1,1,3,1,64,3,0.3152776554,0.4809597842,0.3701351105,0.0,0.2,0.7,0.1,5,0,8,1,10,2,11,4,3,2,12,0,0,1,0,0,0
49366,0,3,1,5,1,6,0,0,0,1,0,0,0,0,0,13,1,0,0,0.8,0.4,0.8821139382,11,1,-1,0,-1,0,1,1,2,1,43,3,0.4,0.6931780924,0.3663331817,3.0,0.9,0.7,0.3,2,2,8,4,8,2,7,6,2,3,9,0,1,0,0,0,0
49367,0,0,2,8,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.5,1.0277402396,7,1,0,0,1,1,1,1,3,1,64,1,0.3160696126,0.5171043423,0.3041381265,2.2360679775,0.2,0.3,0.3,4,2,9,3,10,1,8,5,2,4,7,1,0,1,1,1,0
49369,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.3,0.3,-1.0,4,1,-1,0,1,11,1,1,0,1,17,2,0.4242640687,1.0000516516,-1.0,3.6055512755,0.1,0.7,0.6,3,0,6,3,9,2,6,2,0,3,10,0,1,0,0,1,0
49371,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0.9,1.2,1.4337450959,11,0,1,9,1,16,1,1,0,1,104,3,0.5916079783,1.4744658649000002,0.4415880433,3.4641016151,0.4,0.4,0.8,3,4,8,4,7,3,11,7,1,2,10,1,1,1,0,0,0
49374,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.9,0.3,0.8295330012000001,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6892623917,0.3701351105,3.1622776602,0.6,0.5,0.3,3,1,9,2,8,2,7,5,1,3,4,0,1,0,1,0,0
49377,0,5,1,5,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.0,0.0,1.0301698889,11,0,0,8,1,13,1,1,2,1,104,3,0.5656854249000001,1.3431491305,0.4588027899,3.0,0.9,0.6,0.8,2,2,10,4,8,2,15,5,1,0,7,0,0,1,0,0,0
49384,0,0,1,5,0,6,1,0,0,0,0,0,0,0,0,8,1,0,0,0.1,0.3,-1.0,7,1,-1,0,-1,11,1,0,2,1,11,2,0.316227766,0.7998011116,0.3687817783,3.7416573868,0.7,0.4,0.3,2,3,8,1,9,2,5,6,2,8,8,1,1,0,0,0,0
49385,0,3,2,2,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.2,0.5408326913,6,1,-1,0,0,7,1,1,0,1,92,3,0.3741657387,0.8336380984999999,0.3926830783,3.4641016151,0.5,0.6,0.9,4,2,7,3,7,3,4,4,0,3,4,0,0,0,0,1,0
49391,1,5,3,6,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.9,0.4,0.8120190884,11,1,-1,0,-1,11,1,0,2,1,104,2,0.316227766,0.8762947917,0.3817066937,3.7416573868,0.2,0.5,0.7,4,1,7,3,10,2,10,3,3,5,7,0,0,1,0,1,0
49392,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0.4,0.3,0.9480242613,7,1,-1,0,-1,0,1,1,0,1,87,3,0.316227766,0.7381012047,0.3615245497,3.6055512755,0.7,0.8,0.4,3,1,8,3,8,5,7,5,0,2,5,0,0,0,0,0,0
49393,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.5,0.9486832981,7,1,-1,0,-1,14,1,1,2,1,42,2,0.4,0.6433062841,0.3937003937,2.2360679775,0.5,0.2,0.1,4,1,7,2,11,2,6,5,0,5,9,0,1,1,0,1,0
49394,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0.9,0.5,0.9360822613,7,1,1,0,0,4,1,1,2,1,84,3,0.316227766,0.7483176723999999,0.3201562119,3.4641016151,0.1,0.6,0.9,4,2,6,1,10,3,8,3,0,3,6,0,1,1,1,1,0
49395,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.6,0.2,0.6128825336,11,0,-1,0,-1,11,1,0,2,1,17,2,0.4242640687,0.988832269,-1.0,3.6055512755,0.4,0.9,0.0,1,4,9,3,7,3,11,7,2,1,12,0,0,1,0,1,0
49399,0,3,1,7,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,0.4,0.5963430221,11,1,1,0,0,6,1,1,2,1,104,3,0.4,0.961500635,0.35608987630000005,3.6055512755,0.5,0.1,0.4,1,4,6,5,8,3,11,3,2,2,8,1,1,0,1,0,0
49404,0,2,2,5,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.4,1.485134674,11,0,1,1,1,9,1,1,2,1,61,3,0.4472135955,0.9890307468,0.3819685851,3.3166247904,0.2,0.4,0.3,4,1,6,3,10,1,7,9,2,3,5,0,1,0,1,1,0
49406,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.6,0.5,0.9340770846,7,1,-1,1,-1,16,1,1,0,1,104,3,0.4,0.9619147357,0.3730951621,3.3166247904,0.7,0.2,0.4,0,3,9,2,5,2,7,4,2,3,5,0,0,0,0,0,0
49411,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.2,0.3,-1.0,4,0,-1,1,1,7,1,1,0,1,104,3,0.4472135955,1.0340284696,0.4286023798,3.1622776602,0.6,0.3,0.4,1,2,8,1,12,3,9,8,3,2,7,0,1,0,0,0,0
49414,0,3,2,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.6,1.2,1.1890121951,7,1,-1,0,-1,15,1,0,0,1,63,2,0.3872983346,0.9727166524,-1.0,3.6055512755,0.1,0.0,0.3,3,1,6,1,9,3,9,8,0,4,7,0,1,1,0,1,0
49415,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0.5,0.4,0.692820323,11,1,-1,8,-1,13,1,1,2,1,20,3,0.4472135955,1.0101448223,0.4295346319,3.1622776602,0.1,0.9,0.5,3,2,8,3,12,4,8,8,2,3,4,0,1,1,1,1,0
49419,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,5,0,1,0,0.8,0.6,1.003431612,4,1,-1,9,0,15,1,1,0,1,41,2,0.5196152423,1.3548581091,0.5753259945,3.4641016151,0.4,0.8,0.3,3,2,8,3,9,1,14,9,0,8,6,1,1,1,0,0,0
49422,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0.9,0.3,0.4968651729,7,1,-1,0,-1,4,1,1,1,0,12,3,0.4,0.9059440991,0.3708099244,3.4641016151,0.4,0.0,0.9,2,0,6,2,10,1,7,5,1,5,7,0,1,0,1,0,0
49423,0,3,1,5,0,6,0,0,1,0,0,0,0,0,0,2,0,0,1,0.4,0.0,-1.0,7,1,-1,0,-1,1,1,1,3,1,64,3,0.3152776554,0.4712389157,0.3701351105,0.0,0.4,0.6,0.8,3,1,7,3,9,2,7,6,2,3,4,0,1,1,0,0,0
49424,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.5,0.7262919523,7,1,-1,0,-1,11,1,1,2,1,99,2,0.3155946768,0.5203106192,0.3734969879,1.0,0.0,0.8,0.6,2,5,9,4,6,2,6,4,2,1,3,0,1,0,0,0,0
49429,0,5,2,1,0,4,0,0,1,0,0,0,0,0,0,6,1,0,0,0.9,1.5,1.4828182626,11,0,1,0,1,7,1,1,2,1,92,3,0.4,0.7965576767,0.3445286635,3.1622776602,0.4,0.8,0.5,3,2,9,3,9,1,12,4,1,1,7,0,1,1,0,0,1
49430,0,2,1,8,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.4,0.3,0.891627725,11,1,0,0,1,11,1,1,3,1,103,1,0.316227766,0.5713547768,0.2887905816,2.6457513111,0.2,0.2,0.3,2,3,8,4,10,2,6,4,0,3,5,0,0,1,1,0,1
49432,0,6,1,6,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.6,0.8828221792000001,10,1,-1,0,1,4,1,1,0,1,12,2,0.4,0.8821812748000001,0.3708099244,3.4641016151,0.1,0.3,0.5,3,0,8,2,9,3,12,2,0,3,9,0,0,1,0,0,0
49433,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.5651327278,11,1,1,0,0,9,1,0,2,1,21,3,0.316227766,0.8583209633,0.3087069808,3.7416573868,0.6,0.1,0.0,0,1,6,3,11,2,3,4,0,0,9,0,0,1,0,1,0
